t, PE, KE, TE,q1, q2,
17.206875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.207500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.208125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.208750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.209375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.210000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.210625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.211250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.211875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.212500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.213125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.213750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.214375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.215000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.215625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.216250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.216875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.217500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.218125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.218750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.219375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.220000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.220625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.221250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.221875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.222500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.223125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.223750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.224375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.225000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.225625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.226250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.226875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.227500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.228125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.228750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.229375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.230000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.230625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.231250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.231875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.232500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.233125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.233750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.234375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.235000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.235625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.236250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.236875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.237500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.238125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.238750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.239375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.240000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.240625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.241250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.241875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.242500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.243125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.243750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.244375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.245000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.245625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.246250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.246875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.247500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.248125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.248750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.249375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.250000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.250625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.251250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.251875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.252500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.253125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.253750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.254375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.255000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.255625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.256250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.256875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.257500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.258125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.258750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.259375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.260000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.260625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.261250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.261875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.262500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.263125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.263750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.264375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.265000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.265625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.266250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.266875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.267500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.268125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.268750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.269375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.270000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.270625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.271250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.271875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.272500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.273125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.273750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.274375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.275000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.275625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.276250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.276875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.277500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.278125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.278750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.279375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.280000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.280625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.281250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.281875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.282500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.283125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.283750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.284375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.285000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.285625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.286250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.286875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.287500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.288125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.288750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.289375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.290000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.290625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.291250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.291875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.292500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.293125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.293750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.294375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.295000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.295625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.296250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.296875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.297500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.298125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.298750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.299375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.300000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.300625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.301250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.301875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.302500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.303125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.303750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.304375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.305000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.305625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.306250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.306875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.307500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.308125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.308750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.309375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.310000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.310625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.311250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.311875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.312500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.313125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.313750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.314375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.315000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.315625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.316250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.316875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.317500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.318125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.318750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.319375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.320000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.320625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.321250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.321875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.322500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.323125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.323750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.324375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.325000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.325625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.326250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.326875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.327500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.328125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.328750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.329375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.330000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.330625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.331250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.331875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.332500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.333125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.333750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.334375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.335000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.335625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.336250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.336875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.337500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.338125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.338750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.339375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.340000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.340625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.341250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.341875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.342500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.343125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.343750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.344375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.345000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.345625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.346250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.346875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.347500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.348125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.348750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.349375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.350000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.350625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.351250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.351875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.352500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.353125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.353750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.354375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.355000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.355625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.356250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.356875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.357500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.358125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.358750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.359375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.360000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.360625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.361250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.361875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.362500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.363125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.363750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.364375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.365000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.365625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.366250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.366875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.367500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.368125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.368750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.369375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.370000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.370625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.371250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.371875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.372500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.373125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.373750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.374375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.375000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.375625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.376250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.376875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.377500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.378125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.378750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.379375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.380000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.380625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.381250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.381875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.382500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.383125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.383750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.384375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.385000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.385625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.386250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.386875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.387500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.388125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.388750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.389375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.390000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.390625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.391250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.391875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.392500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.393125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.393750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.394375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.395000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.395625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.396250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.396875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.397500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.398125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.398750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.399375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.400000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.400625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.401250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.401875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.402500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.403125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.403750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.404375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.405000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.405625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.406250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.406875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.407500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.408125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.408750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.409375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.410000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.410625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.411250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.411875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.412500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.413125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.413750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.414375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.415000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.415625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.416250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.416875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.417500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.418125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.418750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.419375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.420000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.420625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.421250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.421875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.422500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.423125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.423750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.424375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.425000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.425625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.426250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.426875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.427500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.428125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.428750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.429375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.430000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.430625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.431250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.431875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.432500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.433125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.433750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.434375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.435000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.435625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.436250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.436875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.437500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.438125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.438750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.439375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.440000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.440625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.441250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.441875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.442500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.443125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.443750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.444375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.445000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.445625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.446250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.446875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.447500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.448125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.448750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
